segment,covariate,category_A,category_B,contrast,lineage,celltype,analysis_type,n_samples_A,n_samples_B,n_donors_A,n_donors_B,n_datasets_A,n_datasets_B,mean_clr_A,mean_clr_B,delta_clr_B_minus_A,median_within_lineage_pct_A,median_within_lineage_pct_B,delta_median_pct_B_minus_A,mannwhitney_p_value,n_datasets_with_multiple_categories,n_datasets_with_two_categories_each_n_ge_5,within_study_contrast_supported,mannwhitney_fdr_within_segment_covariate_contrast
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Interstitial Cells of Cajal (ICC),descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Interstitial Cells of Cajal (ICC),descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Lamina propria Fibroblasts (S1),descriptive,2,4,1,4,1,3,1.1584306621811868,-0.11443878006959518,-1.272869442250782,20.0,0.0,-20.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Lamina propria Fibroblasts (S1),descriptive,2,3,1,3,1,3,1.1584306621811868,-0.08338732037648011,-1.241817982557667,20.0,0.0,-20.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Lamina propria Fibroblasts (S1),descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Lymphatic Endothelial,descriptive,2,4,1,4,1,3,0.8404362788211885,-0.11443878006959518,-0.9548750588907837,10.0,0.0,-10.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Lymphatic Endothelial,descriptive,2,3,1,3,1,3,0.8404362788211885,-0.08338732037648011,-0.9238235991976687,10.0,0.0,-10.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Lymphatic Endothelial,descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Marginal Reticular Cells (MRC),descriptive,2,4,1,4,1,3,-0.258176009846921,0.16021429209743232,0.41839030194435334,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Marginal Reticular Cells (MRC),descriptive,2,3,1,3,1,3,-0.258176009846921,0.28281677584622306,0.540992785693144,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Marginal Reticular Cells (MRC),descriptive,4,3,4,3,3,3,0.16021429209743232,0.28281677584622306,0.12260248374879074,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Medullary Sinus Endothelial,descriptive,2,4,1,4,1,3,-0.258176009846921,-0.11443878006959518,0.14373722977732584,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Medullary Sinus Endothelial,descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Medullary Sinus Endothelial,descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),descriptive,2,4,1,4,1,3,-0.258176009846921,-0.11443878006959518,0.14373722977732584,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Muscularis Propria Fibroblasts,descriptive,2,4,1,4,1,3,-0.258176009846921,-0.11443878006959518,0.14373722977732584,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Muscularis Propria Fibroblasts,descriptive,2,3,1,3,1,3,-0.258176009846921,0.2828167758462232,0.5409927856931442,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Muscularis Propria Fibroblasts,descriptive,4,3,4,3,3,3,-0.11443878006959518,0.2828167758462232,0.3972555559158184,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Myofibroblasts,descriptive,2,4,1,4,1,3,0.546542946370129,-0.11443878006959518,-0.6609817264397242,5.0,0.0,-5.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Myofibroblasts,descriptive,2,3,1,3,1,3,0.546542946370129,-0.08338732037648011,-0.6299302667466091,5.0,0.0,-5.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Myofibroblasts,descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Post Arteriole Capillary Endothelial (PAC),descriptive,2,4,1,4,1,3,-0.258176009846921,0.1602142920974322,0.4183903019443532,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Post Arteriole Capillary Endothelial (PAC),descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Post Arteriole Capillary Endothelial (PAC),descriptive,4,3,4,3,3,3,0.1602142920974322,-0.08338732037648011,-0.24360161247391232,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Pre Venule Capillary Endothelial (PVC),descriptive,2,4,1,4,1,3,-0.258176009846921,-0.11443878006959518,0.14373722977732584,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Pre Venule Capillary Endothelial (PVC),descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Pre Venule Capillary Endothelial (PVC),descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Secretory Pericytes,descriptive,2,4,1,4,1,3,-0.258176009846921,-0.11443878006959518,0.14373722977732584,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Secretory Pericytes,descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Secretory Pericytes,descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Smooth Muscle Cells (SMC),descriptive,2,4,1,4,1,3,-0.258176009846921,-0.11443878006959518,0.14373722977732584,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Smooth Muscle Cells (SMC),descriptive,2,3,1,3,1,3,-0.258176009846921,-0.08338732037648011,0.1747886894704409,0.0,0.0,0.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Smooth Muscle Cells (SMC),descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Submucosal Fibroblasts (S3),descriptive,2,4,1,4,1,3,0.29113013448713354,-0.11443878006959518,-0.4055689145567287,2.5,0.0,-2.5,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Submucosal Fibroblasts (S3),descriptive,2,3,1,3,1,3,0.29113013448713354,-0.08338732037648011,-0.37451745486361365,2.5,0.0,-2.5,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Submucosal Fibroblasts (S3),descriptive,4,3,4,3,3,3,-0.11443878006959518,-0.08338732037648011,0.03105145969311507,0.0,0.0,0.0,,7,0,False,
colon,age_range,20-29,50-59,50-59 minus 20-29,stroma,Venular Endothelial,descriptive,2,4,1,4,1,3,0.546542946370129,0.1602142920974322,-0.3863286542726968,5.0,0.0,-5.0,,7,0,False,
colon,age_range,20-29,60-69,60-69 minus 20-29,stroma,Venular Endothelial,descriptive,2,3,1,3,1,3,0.546542946370129,-0.08338732037648011,-0.6299302667466091,5.0,0.0,-5.0,,7,0,False,
colon,age_range,50-59,60-69,60-69 minus 50-59,stroma,Venular Endothelial,descriptive,4,3,4,3,3,3,0.1602142920974322,-0.08338732037648011,-0.24360161247391232,0.0,0.0,0.0,,7,0,False,
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,BEST4 Colonocytes,inferential,10,15,9,12,3,3,0.5336622025941672,0.6826787453268839,0.1490165427327167,0.0,0.0,0.0,0.7172845502025722,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,BEST4 Enterocytes,inferential,10,15,9,12,3,3,-0.05903040000287381,-0.057976757406924095,0.0010536425959497137,0.0,0.0,0.0,1.0,0,0,False,1.0
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Brunners Gland Cells,inferential,10,15,9,12,3,3,0.10191339124053625,-0.23851343748040474,-0.340426828720941,0.0,0.0,0.0,0.43339859950443504,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Colonocyte Progenitors,inferential,10,15,9,12,3,3,0.3301516298081888,0.3663858418013942,0.03623421199320542,0.0,0.0,0.0,0.8228930994996508,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Crypt Top Colonocytes,inferential,10,15,9,12,3,3,0.23541349791377017,0.02094124906030368,-0.2144722488534665,0.0,0.0,0.0,0.5382113116235867,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC Enterochromaffin (EC),inferential,10,15,9,12,3,3,-0.1688916288696848,-0.16527261823586412,0.003619010633820696,0.0,0.0,0.0,0.9108925933567504,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC L,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.13121757665146475,0.03767405221822007,0.0,0.0,0.0,0.9108925933567504,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC N,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.23851343748040474,-0.06962180861071993,0.0,0.0,0.0,0.69528388246001,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC Progenitors,inferential,10,15,9,12,3,3,-0.05903040000287381,-0.01879097974678278,0.04023942025609103,0.0,0.0,0.0,0.8455333799440368,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,EEC S,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.23851343748040474,-0.06962180861071993,0.0,0.0,0.0,0.69528388246001,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Enterocyte Progenitors,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.09203179899132348,0.07685982987836133,0.0,0.0,0.0,0.5019170554360785,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Enteroendocrine Cells (EEC),inferential,10,15,9,12,3,3,-0.1688916288696848,-0.16527261823586412,0.003619010633820696,0.0,0.0,0.0,0.9108925933567504,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Epithelial,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.1652726182358641,0.003619010633820724,0.0,0.0,0.0,0.8228930994996508,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Foveolar Cells,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.23851343748040474,-0.06962180861071993,0.0,0.0,0.0,0.69528388246001,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Goblet Cells,inferential,10,15,9,12,3,3,0.43631728802275677,0.47807450888424774,0.04175722086149097,0.0,0.0,0.0,0.9110311906885656,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Intestinal Stem Cells (ISC),inferential,10,15,9,12,3,3,-0.1688916288696848,0.2651786921356134,0.4340703210052982,0.0,0.0,0.0,0.07335688505592829,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Lower Crypt Colonocytes,inferential,10,15,9,12,3,3,0.5241578477254778,0.6874857599775741,0.1633279122520963,0.0,0.0,0.0,0.8666862494300802,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Lower Villus Enterocytes,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.23851343748040474,-0.06962180861071993,0.0,0.0,0.0,0.69528388246001,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Mature Goblet Cells,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.23851343748040474,-0.06962180861071993,0.0,0.0,0.0,0.69528388246001,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Microfold Cells (M Cells),inferential,10,15,9,12,3,3,-0.1688916288696848,-0.16527261823586412,0.003619010633820696,0.0,0.0,0.0,0.8228930994996508,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Mid Crypt Colonocytes,inferential,10,15,9,12,3,3,0.7259409757576132,-0.05797675740692408,-0.7839177331645373,0.0,0.0,0.0,0.14570645984813438,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Mid Villus Enterocytes,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.03554527496550988,0.13334635390417493,0.0,0.0,0.0,0.7370682769595897,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Paneth Cells,inferential,10,15,9,12,3,3,-0.1688916288696848,-0.23851343748040474,-0.06962180861071993,0.0,0.0,0.0,0.69528388246001,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Secretory Progenitors,inferential,10,15,9,12,3,3,-0.05903040000287381,0.0650783552929646,0.12410875529583841,0.0,0.0,0.0,0.9553765635387534,0,0,False,0.967784051376919
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Transiently Amplifying Cells (TA),inferential,10,15,9,12,3,3,0.05083082886393715,0.015264061837616557,-0.0355667670263206,0.0,0.0,0.0,0.9108925933567504,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Tuft Cells,inferential,10,15,9,12,3,3,-0.1688916288696848,0.1466633840677723,0.31555501293745714,0.0,0.0,0.0,0.5019170554360785,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Tuft Progenitors,inferential,10,15,9,12,3,3,-0.05903040000287381,-0.09203179899132345,-0.03300139898844964,0.0,0.0,0.0,0.6353294141268114,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,epithelial,Villus Tip Enterocytes,inferential,10,15,9,12,3,3,-0.1688916288696848,0.08850488108215719,0.257396509951842,0.0,0.0,0.0,0.3706257053397195,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Memory,inferential,6,6,5,5,3,1,0.13432553215591425,0.5455475242856849,0.4112219921297706,0.0,4.276729559748428,4.276729559748428,0.3939393939393939,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Naive,inferential,6,6,5,5,3,1,-0.2843920718401049,-0.3699627162710731,-0.08557064443096818,0.0,0.0,0.0,0.30952380952380953,0,0,False,0.9285714285714286
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Tfh,inferential,6,6,5,5,3,1,-0.14317576177557098,-0.2928587959463876,-0.1496830341708166,0.0,0.8333333333333334,0.8333333333333334,0.9372294372294373,0,0,False,0.9618933697881067
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Tfr,inferential,6,6,5,5,3,1,-0.46749411995145645,-0.6590628921690908,-0.1915687722176343,0.0,0.0,0.0,0.48484848484848486,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Th17,inferential,6,6,5,5,3,1,0.5064299495537702,0.8976124375805492,0.391182488026779,0.0,5.220125786163522,5.220125786163522,0.30952380952380953,0,0,False,0.9285714285714286
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 Tr1,inferential,6,6,5,5,3,1,-0.46749411995145645,-0.8421649402804423,-0.37467082032898585,0.0,0.0,0.0,0.09307359307359307,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 pTreg,inferential,6,6,5,5,3,1,0.3081659384081308,-0.6590628921690908,-0.9672288305772215,0.0,0.0,0.0,0.06493506493506493,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD4 tTreg,inferential,6,6,5,5,3,1,-0.2843920718401049,-0.6590628921690908,-0.37467082032898585,0.0,0.0,0.0,0.24025974025974026,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Circulating Effector Memory,inferential,6,6,5,5,3,1,0.16694962834359664,0.5731476236248821,0.40619799528128553,0.847457627118644,3.794326241134752,2.946868614016108,0.48484848484848486,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Effector Memory,inferential,6,6,5,5,3,1,0.03992628633578069,-0.03744598406339213,-0.07737227039917283,0.0,1.6666666666666667,1.6666666666666667,0.6991341991341992,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 IEL,inferential,6,6,5,5,3,1,0.6278863038308782,1.0894411388614156,0.4615548350305374,5.813953488372093,2.007226013649137,-3.8067274747229556,0.3939393939393939,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Memory Exhausted,inferential,6,6,5,5,3,1,-0.10129002372875329,-0.5739252882080924,-0.4726352644793391,0.0,0.0,0.0,0.17965367965367965,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 Naive,inferential,6,6,5,5,3,1,-0.46749411995145645,-0.5739252882080924,-0.10643116825663596,0.0,0.0,0.0,0.48484848484848486,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,CD8 TRM,inferential,6,6,5,5,3,1,-0.46749411995145645,0.9341429625969013,1.4016370825483577,0.0,4.386792452830189,4.386792452830189,0.0021645021645021645,0,0,False,0.16883116883116883
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,GC B Dark Zone (GC B DZ),inferential,6,6,5,5,3,1,0.3290264622337984,0.7480512977044386,0.4190248354706402,0.0,4.285714285714286,4.285714285714286,0.5887445887445888,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,GC B Light Zone (GC B LZ),inferential,6,6,5,5,3,1,0.4061303825584838,0.03666831948018201,-0.3694620630783018,1.9230769230769231,1.3888888888888888,-0.5341880341880343,0.48484848484848486,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Gamma Delta T Cells,inferential,6,6,5,5,3,1,-0.46749411995145645,-0.09035502252763401,0.37713909742382246,0.0,0.0,0.0,0.8181818181818182,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,ILC3,inferential,6,6,5,5,3,1,-0.46749411995145645,-0.8421649402804423,-0.37467082032898585,0.0,0.0,0.0,0.09307359307359307,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,MAIT Cells,inferential,6,6,5,5,3,1,-0.2843920718401049,-0.04846928448081641,0.23592278735928848,0.0,0.8333333333333334,0.8333333333333334,0.6991341991341992,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Memory B,inferential,6,6,5,5,3,1,0.08181202438259823,0.7982721058470329,0.7164600814644346,0.0,4.166666666666667,4.166666666666667,0.48484848484848486,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,NK Cells,inferential,6,6,5,5,3,1,-0.46749411995145645,-0.6590628921690908,-0.1915687722176343,0.0,0.0,0.0,0.48484848484848486,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,NKT Cells,inferential,6,6,5,5,3,1,0.4480161206053015,-0.47596084405773914,-0.9239769646630407,7.412790697674419,0.0,-7.412790697674419,0.13203463203463203,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Naive B,inferential,6,6,5,5,3,1,-0.04000256037453368,0.6924746000125683,0.732477160387102,0.0,4.580378250591016,4.580378250591016,0.3939393939393939,0,0,False,0.9564149912287434
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Plasma Cells,inferential,6,6,5,5,3,1,-0.28439207184010495,-0.04846928448081641,0.23592278735928854,0.0,0.8333333333333334,0.8333333333333334,0.6991341991341992,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Plasma IGA,inferential,6,6,5,5,3,1,1.3196253086430687,0.9925567915453698,-0.3270685170976989,39.74358974358974,5.699088145896656,-34.044501597693085,0.8181818181818182,0,0,False,0.9575308678208454
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,lymphoid,Plasma IGG,inferential,6,6,5,5,3,1,0.3262015358481694,-0.4759608440577392,-0.8021623799059086,1.1627906976744187,0.0,-1.1627906976744187,0.13203463203463203,0,0,False,0.888880894587812
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Classical Monocytes,descriptive,3,2,3,2,3,1,0.1847054031350206,-0.13492150354801002,-0.3196269066830306,0.0,0.0,0.0,,0,0,False,
colon,assay,10x 3' v2,10x 5' v1,10x 5' v1 minus 10x 3' v2,myeloid,Classical Monocytes,descriptive,3,2,3,2,3,2,0.1847054031350206,-0.0686632680417576,-0.2533686711767782,0.0,0.0,0.0,,0,0,False,
colon,assay,10x 3' v3,10x 5' v1,10x 5' v1 minus 10x 3' v3,myeloid,Classical Monocytes,descriptive,2,2,2,2,1,2,-0.13492150354801002,-0.0686632680417576,0.06625823550625243,0.0,0.0,0.0,,0,0,False,
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Cycling Macrophages,descriptive,3,2,3,2,3,1,-0.18149869308768274,-0.13492150354801002,0.046577189539672714,0.0,0.0,0.0,,0,0,False,
colon,assay,10x 3' v2,10x 5' v1,10x 5' v1 minus 10x 3' v2,myeloid,Cycling Macrophages,descriptive,3,2,3,2,3,2,-0.18149869308768274,0.4806428762922974,0.6621415693799801,0.0,50.0,50.0,,0,0,False,
colon,assay,10x 3' v3,10x 5' v1,10x 5' v1 minus 10x 3' v3,myeloid,Cycling Macrophages,descriptive,2,2,2,2,1,2,-0.13492150354801002,0.4806428762922974,0.6155643798403074,0.0,50.0,50.0,,0,0,False,
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Eosinophils,descriptive,3,2,3,2,3,1,-0.18149869308768274,1.4745164088860903,1.656015101973773,0.0,83.33333333333333,83.33333333333333,,0,0,False,
colon,assay,10x 3' v2,10x 5' v1,10x 5' v1 minus 10x 3' v2,myeloid,Eosinophils,descriptive,3,2,3,2,3,2,-0.18149869308768274,-0.0686632680417576,0.11283542504592514,0.0,0.0,0.0,,0,0,False,
colon,assay,10x 3' v3,10x 5' v1,10x 5' v1 minus 10x 3' v3,myeloid,Eosinophils,descriptive,2,2,2,2,1,2,1.4745164088860903,-0.0686632680417576,-1.5431796769278479,83.33333333333333,0.0,-83.33333333333333,,0,0,False,
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Follicle Associated Resident Macrophages,descriptive,3,2,3,2,3,1,-0.18149869308768274,0.41438464078604464,0.5958833338737274,0.0,16.666666666666664,16.666666666666664,,0,0,False,
colon,assay,10x 3' v2,10x 5' v1,10x 5' v1 minus 10x 3' v2,myeloid,Follicle Associated Resident Macrophages,descriptive,3,2,3,2,3,2,-0.18149869308768274,-0.0686632680417576,0.11283542504592514,0.0,0.0,0.0,,0,0,False,
colon,assay,10x 3' v3,10x 5' v1,10x 5' v1 minus 10x 3' v3,myeloid,Follicle Associated Resident Macrophages,descriptive,2,2,2,2,1,2,0.41438464078604464,-0.0686632680417576,-0.48304790882780224,16.666666666666664,0.0,-16.666666666666664,,0,0,False,
colon,assay,10x 3' v2,10x 3' v3,10x 3' v3 minus 10x 3' v2,myeloid,Homeostatic Macrophages,descriptive,3,2,3,2,3,1,-0.18149869308768274,-0.13492150354801002,0.046577189539672714,0.0,0.0,0.0,,0,0,False,
