annotation_group,annotation_column,annotation_level,level_order,hgca_celltype_v1,n_samples,mean_clr,row_z
Radial layer,radial_tissue_term,LP,1,Colonocyte Progenitors,33,-0.1194688279953129,-1.0240324871417916
Radial layer,radial_tissue_term,LP,1,Lower Crypt Colonocytes,33,-0.1194688279953129,-0.9347688361928126
Radial layer,radial_tissue_term,LP,1,Mid Crypt Colonocytes,33,-0.1194688279953129,-0.8523691839373623
Radial layer,radial_tissue_term,LP,1,Crypt Top Colonocytes,33,-0.1194688279953129,-1.738787803910527
Radial layer,radial_tissue_term,LP,1,BEST4 Colonocytes,33,-0.0861775465205217,-1.6057229900261667
Radial layer,radial_tissue_term,LP,1,Microfold Cells (M Cells),33,-0.0861775465205217,-0.2378277576592964
Radial layer,radial_tissue_term,LP,1,Enteroendocrine Cells (EEC),33,-0.1194688279953129,-0.3948838585847374
Radial layer,radial_tissue_term,LP,1,EEC Progenitors,33,-0.1194688279953129,-0.8072225161246559
Radial layer,radial_tissue_term,LP,1,EEC S,33,-0.1194688279953129,-0.3948838585847374
Radial layer,radial_tissue_term,LP,1,EEC Enterochromaffin (EC),33,-0.1194688279953129,-0.3948838585847374
Radial layer,radial_tissue_term,LP,1,EEC L,33,-0.1194688279953129,-0.5653627502965127
Radial layer,radial_tissue_term,LP,1,EEC N,33,-0.1194688279953129,-0.6357241047726944
Radial layer,radial_tissue_term,LP,1,Brunners Gland Cells,33,-0.1194688279953129,-1.134127991386663
Radial layer,radial_tissue_term,LP,1,Paneth Cells,33,0.0136962979038519,0.45947796740025904
Radial layer,radial_tissue_term,LP,1,Tuft Cells,33,-0.1194688279953129,-0.7036207461217905
Radial layer,radial_tissue_term,LP,1,Tuft Progenitors,33,-0.0861775465205217,-1.205199800689008
Radial layer,radial_tissue_term,LP,1,Goblet Cells,33,0.1089058368048238,-0.3918159161017825
Radial layer,radial_tissue_term,LP,1,Mature Goblet Cells,33,-0.1194688279953129,-0.9035775420654297
Radial layer,radial_tissue_term,LP,1,Foveolar Cells,33,-0.1194688279953129,-0.7963234579783794
Radial layer,radial_tissue_term,LP,1,Intestinal Stem Cells (ISC),33,-0.1194688279953129,-1.0581028032246103
Radial layer,radial_tissue_term,LP,1,Transiently Amplifying Cells (TA),33,-0.021927136332640155,-1.0761665567718
Radial layer,radial_tissue_term,LP,1,Secretory Progenitors,33,-0.1194688279953129,-1.3139283336618437
Radial layer,radial_tissue_term,LP,1,Arteriolar Endothelial,33,-0.08617754652052169,-0.4935895480433366
Radial layer,radial_tissue_term,LP,1,Capillary Endothelial,33,-0.1194688279953129,-0.3490520241686718
Radial layer,radial_tissue_term,LP,1,Post Arteriole Capillary Endothelial (PAC),33,-0.004115419214394124,0.7127436274835575
Radial layer,radial_tissue_term,LP,1,Pre Venule Capillary Endothelial (PVC),33,-0.1194688279953129,-0.951356359961189
Radial layer,radial_tissue_term,LP,1,Venular Endothelial,33,-0.0528862650457305,-0.4563709436781349
Radial layer,radial_tissue_term,LP,1,Lymphatic Endothelial,33,-0.1194688279953129,-0.6074123288140721
Radial layer,radial_tissue_term,LP,1,Medullary Sinus Endothelial,33,-0.08617754652052169,-0.403530949824035
Radial layer,radial_tissue_term,LP,1,Crypt Top Fibroblasts (S2B),33,-0.1194688279953129,-0.34905202416867176
Radial layer,radial_tissue_term,LP,1,Crypt Bottom Fibroblasts (S2A),33,-0.0861775465205217,-0.3439170979886714
Radial layer,radial_tissue_term,LP,1,Lamina propria Fibroblasts (S1),33,0.060134990973487415,0.6685422321988066
Radial layer,radial_tissue_term,LP,1,Submucosal Fibroblasts (S3),33,-0.1194688279953129,-0.6475568344006429
Radial layer,radial_tissue_term,LP,1,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),33,-0.0861775465205217,0.31595402641190584
Radial layer,radial_tissue_term,LP,1,Fibroblastic Reticular Cells (FRC),33,-0.08617754652052169,-0.17110314684988312
Radial layer,radial_tissue_term,LP,1,Marginal Reticular Cells (MRC),33,-0.019594983570939306,0.8001977284366212
Radial layer,radial_tissue_term,LP,1,Follicular Dendritic Cells (fDC),33,-0.0861775465205217,0.31595402641190584
Radial layer,radial_tissue_term,LP,1,Muscularis Propria Fibroblasts,33,-0.1194688279953129,-1.0408769313805466
Radial layer,radial_tissue_term,LP,1,Myofibroblasts,33,-0.0861775465205217,-0.22403453665032863
Radial layer,radial_tissue_term,LP,1,Interstitial Cells of Cajal (ICC),33,-0.1194688279953129,-0.5284572177066883
Radial layer,radial_tissue_term,LP,1,Angiogenic Pericytes,33,-0.0528862650457305,0.6914333779045193
Radial layer,radial_tissue_term,LP,1,Contractile Pericytes,33,-0.1194688279953129,-0.6639105168799856
Radial layer,radial_tissue_term,LP,1,Secretory Pericytes,33,-0.1194688279953129,-0.3490520241686718
Radial layer,radial_tissue_term,LP,1,Glia,33,-0.019594983570939296,1.1601238015556505
Radial layer,radial_tissue_term,LP,1,Smooth Muscle Cells (SMC),33,-0.1194688279953129,-0.5263125313174309
Radial layer,radial_tissue_term,LP,1,Adipocytes,33,-0.1194688279953129,-0.8085572312228922
Radial layer,radial_tissue_term,LP,1,Plasma Cells,33,0.29998074725110596,1.4790766328310427
Radial layer,radial_tissue_term,LP,1,Plasma IGA,33,0.24998876254902921,0.1527825565350764
Radial layer,radial_tissue_term,LP,1,Plasma IGG,33,-0.0861775465205217,-0.9923606645621498
Radial layer,radial_tissue_term,LP,1,GC B Dark Zone (GC B DZ),33,0.2730969625844616,0.8426918031352534
Radial layer,radial_tissue_term,LP,1,GC B Light Zone (GC B LZ),33,0.1369136823055308,-0.08139150649992757
Radial layer,radial_tissue_term,LP,1,Memory B,33,0.4268142056844427,1.2588766631508388
Radial layer,radial_tissue_term,LP,1,Naive B,33,0.28352641148088864,1.2362103044997004
Radial layer,radial_tissue_term,LP,1,CD4 Tfh,33,0.26784347031864686,1.6954440202912382
Radial layer,radial_tissue_term,LP,1,CD4 Th17,33,0.6880366736735641,1.766117421974737
Radial layer,radial_tissue_term,LP,1,CD4 Tr1,33,-0.08617754652052169,-0.23153673902949212
Radial layer,radial_tissue_term,LP,1,CD4 Tfr,33,0.12671755392306983,1.3811899131247483
Radial layer,radial_tissue_term,LP,1,CD4 pTreg,33,0.08814283647419445,1.571098454877149
Radial layer,radial_tissue_term,LP,1,CD4 tTreg,33,0.09575842520997947,1.458344804729697
Radial layer,radial_tissue_term,LP,1,CD4 Naive,33,0.11761135172695837,0.6948819441693695
Radial layer,radial_tissue_term,LP,1,CD4 Memory,33,0.5764683277199685,1.671525086986083
Radial layer,radial_tissue_term,LP,1,CD8 Effector Memory,33,0.1369136823055308,1.1071500842190458
Radial layer,radial_tissue_term,LP,1,CD8 Circulating Effector Memory,33,0.4146354961441482,1.9370892944981963
Radial layer,radial_tissue_term,LP,1,CD8 Memory Exhausted,33,0.026843709498696227,1.2085755705155146
Radial layer,radial_tissue_term,LP,1,CD8 TRM,33,0.6049261915535907,0.6247251397699429
Radial layer,radial_tissue_term,LP,1,CD8 IEL,33,0.2509216421207484,-0.1711594332754337
Radial layer,radial_tissue_term,LP,1,CD8 Naive,33,-0.0041154192143941296,0.9716058981377819
Radial layer,radial_tissue_term,LP,1,Gamma Delta T Cells,33,-0.008451808415626656,0.7549186356549925
Radial layer,radial_tissue_term,LP,1,MAIT Cells,33,0.09142203600874695,1.7662635480824962
Radial layer,radial_tissue_term,LP,1,NKT Cells,33,-0.0528862650457305,-1.1580794959520448
Radial layer,radial_tissue_term,LP,1,NK Cells,33,0.1275150481145054,0.776462108112656
Radial layer,radial_tissue_term,LP,1,ILC3,33,0.013696297903851908,0.23512664131724006
Radial layer,radial_tissue_term,LP,1,Classical Monocytes,33,-0.03740670068918533,0.7511538919389139
Radial layer,radial_tissue_term,LP,1,Nonclassical Monocytes,33,-0.06050185378151553,0.6987882472578313
Radial layer,radial_tissue_term,LP,1,Cycling Macrophages,33,0.013696297903851897,1.4853415799585088
Radial layer,radial_tissue_term,LP,1,Homeostatic Macrophages,33,-0.0861775465205217,-0.3825885222321088
Radial layer,radial_tissue_term,LP,1,M0 Macrophages,33,0.15997889168959153,1.7738341347072777
Radial layer,radial_tissue_term,LP,1,Perivascular Resident Macrophages,33,-0.1194688279953129,-0.9940860255740295
Radial layer,radial_tissue_term,LP,1,Follicle Associated Resident Macrophages,33,-0.0195949835709393,0.16695358424103673
Radial layer,radial_tissue_term,LP,1,migDC,33,-0.1194688279953129,-0.3490520241686718
Radial layer,radial_tissue_term,LP,1,cDC1,33,-0.1194688279953129,-0.6573859280029442
Radial layer,radial_tissue_term,LP,1,cDC2,33,0.01977722806937163,1.1579846722358718
Radial layer,radial_tissue_term,LP,1,Tolerogenic cDC2,33,-0.0861775465205217,0.31595402641190584
Radial layer,radial_tissue_term,LP,1,pDC,33,-0.0861775465205217,0.31595402641190584
Radial layer,radial_tissue_term,LP,1,Monocyte Derived Dendritic Cells (MO DC),33,0.013696297903851885,0.48588056938958135
Radial layer,radial_tissue_term,LP,1,Mast Cells,33,0.007027755940918522,1.1049437073348252
Radial layer,radial_tissue_term,LP,1,Neutrophils,33,-0.1194688279953129,-0.780303482921687
Radial layer,radial_tissue_term,LP,1,Eosinophils,33,-0.0861775465205217,-0.29743058216772794
Radial layer,radial_tissue_term,EPI_LP,2,Epithelial,36,-0.08187266411591063,-0.4952789701745159
Radial layer,radial_tissue_term,EPI_LP,2,Enterocyte Progenitors,36,0.14452922231808948,1.1317748106414645
Radial layer,radial_tissue_term,EPI_LP,2,Lower Villus Enterocytes,36,0.19434704330172947,0.6322817803825819
Radial layer,radial_tissue_term,EPI_LP,2,Mid Villus Enterocytes,36,0.17145701557331458,-0.027344944322817474
Radial layer,radial_tissue_term,EPI_LP,2,Villus Tip Enterocytes,36,0.1828665201624537,0.29422951661180474
Radial layer,radial_tissue_term,EPI_LP,2,BEST4 Enterocytes,36,-0.08187266411591063,-1.3065676078644248
Radial layer,radial_tissue_term,EPI_LP,2,Colonocyte Progenitors,36,-0.11238967213446921,-0.9643068784886959
Radial layer,radial_tissue_term,EPI_LP,2,Lower Crypt Colonocytes,36,-0.11238967213446921,-0.8966100948290527
Radial layer,radial_tissue_term,EPI_LP,2,Mid Crypt Colonocytes,36,-0.11238967213446921,-0.7984407010457021
Radial layer,radial_tissue_term,EPI_LP,2,Crypt Top Colonocytes,36,-0.051355656097352015,-0.39231293998944433
Radial layer,radial_tissue_term,EPI_LP,2,BEST4 Colonocytes,36,0.0332144116171875,-0.7521586396361033
Radial layer,radial_tissue_term,EPI_LP,2,Microfold Cells (M Cells),36,-0.006649047418627019,1.1569515978191613
Radial layer,radial_tissue_term,EPI_LP,2,Enteroendocrine Cells (EEC),36,-0.11238967213446921,-0.24810692066778325
Radial layer,radial_tissue_term,EPI_LP,2,EEC Progenitors,36,-0.11238967213446921,-0.7126465413427542
Radial layer,radial_tissue_term,EPI_LP,2,EEC S,36,-0.11238967213446921,-0.24810692066778325
Radial layer,radial_tissue_term,EPI_LP,2,EEC Enterochromaffin (EC),36,-0.11238967213446921,-0.24810692066778325
Radial layer,radial_tissue_term,EPI_LP,2,EEC L,36,-0.11238967213446921,-0.4483033870865442
Radial layer,radial_tissue_term,EPI_LP,2,EEC N,36,-0.08187266411591061,0.08862645465496424
Radial layer,radial_tissue_term,EPI_LP,2,Brunners Gland Cells,36,-0.03716605543718561,0.45970597726135687
Radial layer,radial_tissue_term,EPI_LP,2,Paneth Cells,36,0.03321441161718751,0.6833706142699063
Radial layer,radial_tissue_term,EPI_LP,2,Tuft Cells,36,-0.051355656097352015,-0.1569340973247228
Radial layer,radial_tissue_term,EPI_LP,2,Tuft Progenitors,36,-0.020838648078793424,-0.22572525918148673
Radial layer,radial_tissue_term,EPI_LP,2,Goblet Cells,36,0.23184500766142435,0.3414110362538751
Radial layer,radial_tissue_term,EPI_LP,2,Mature Goblet Cells,36,0.11123211822850358,1.170694864911967
Radial layer,radial_tissue_term,EPI_LP,2,Foveolar Cells,36,-0.11238967213446921,-0.6329993563414441
Radial layer,radial_tissue_term,EPI_LP,2,Intestinal Stem Cells (ISC),36,-0.0583366124384883,-0.5602456712119906
Radial layer,radial_tissue_term,EPI_LP,2,Transiently Amplifying Cells (TA),36,0.11401221429953089,-0.16023104098193494
Radial layer,radial_tissue_term,EPI_LP,2,Secretory Progenitors,36,-0.018853676857067164,-0.24976137216565006
Radial layer,radial_tissue_term,EPI_LP,2,Arteriolar Endothelial,36,-0.11238967213446921,-0.6249211287782453
Radial layer,radial_tissue_term,EPI_LP,2,Capillary Endothelial,36,-0.08187266411591063,0.40942935986341583
Radial layer,radial_tissue_term,EPI_LP,2,Post Arteriole Capillary Endothelial (PAC),36,-0.051355656097352015,-0.2697075777646929
Radial layer,radial_tissue_term,EPI_LP,2,Pre Venule Capillary Endothelial (PVC),36,-0.08187266411591061,0.00815914712604967
Radial layer,radial_tissue_term,EPI_LP,2,Venular Endothelial,36,-0.051355656097352015,-0.4500359219443593
Radial layer,radial_tissue_term,EPI_LP,2,Lymphatic Endothelial,36,-0.11238967213446921,-0.5752685070956939
Radial layer,radial_tissue_term,EPI_LP,2,Medullary Sinus Endothelial,36,-0.11238967213446921,-0.8350008925947426
Radial layer,radial_tissue_term,EPI_LP,2,Crypt Top Fibroblasts (S2B),36,-0.08187266411591061,0.40942935986341605
Radial layer,radial_tissue_term,EPI_LP,2,Crypt Bottom Fibroblasts (S2A),36,-0.05135565609735202,-0.11228807866014744
Radial layer,radial_tissue_term,EPI_LP,2,Lamina propria Fibroblasts (S1),36,-0.03716605543718561,-0.4457365231665393
Radial layer,radial_tissue_term,EPI_LP,2,Submucosal Fibroblasts (S3),36,-0.051355656097352015,-0.39058785931239925
Radial layer,radial_tissue_term,EPI_LP,2,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),36,-0.11238967213446921,-0.2206169515809744
Radial layer,radial_tissue_term,EPI_LP,2,Fibroblastic Reticular Cells (FRC),36,0.0238679605999316,1.4223175327138515
Radial layer,radial_tissue_term,EPI_LP,2,Marginal Reticular Cells (MRC),36,-0.020838648078793418,0.7804484487336766
Radial layer,radial_tissue_term,EPI_LP,2,Follicular Dendritic Cells (fDC),36,-0.11238967213446921,-0.2206169515809744
Radial layer,radial_tissue_term,EPI_LP,2,Muscularis Propria Fibroblasts,36,-0.0583366124384883,0.4747385324498818
Radial layer,radial_tissue_term,EPI_LP,2,Myofibroblasts,36,-0.11238967213446921,-0.8634594367647699
Radial layer,radial_tissue_term,EPI_LP,2,Interstitial Cells of Cajal (ICC),36,0.009678359939765185,1.388002028920167
Radial layer,radial_tissue_term,EPI_LP,2,Angiogenic Pericytes,36,-0.08187266411591061,0.1341547552786341
Radial layer,radial_tissue_term,EPI_LP,2,Contractile Pericytes,36,-0.08187266411591063,-0.4658159369902077
Radial layer,radial_tissue_term,EPI_LP,2,Secretory Pericytes,36,-0.08187266411591063,0.40942935986341583
Radial layer,radial_tissue_term,EPI_LP,2,Glia,36,-0.11238967213446921,-0.40686467807902016
Radial layer,radial_tissue_term,EPI_LP,2,Smooth Muscle Cells (SMC),36,-0.11238967213446921,-0.3504461913399419
Radial layer,radial_tissue_term,EPI_LP,2,Adipocytes,36,-0.11238967213446921,-0.6835929794638571
Radial layer,radial_tissue_term,EPI_LP,2,Plasma Cells,36,0.20028576153422126,0.8693780375907653
Radial layer,radial_tissue_term,EPI_LP,2,Plasma IGA,36,0.0942484276543047,-0.3966174739082803
Radial layer,radial_tissue_term,EPI_LP,2,Plasma IGG,36,0.08092695320258564,1.7244384042542602
Radial layer,radial_tissue_term,EPI_LP,2,GC B Dark Zone (GC B DZ),36,0.34730194013945126,1.3906853858162773
Radial layer,radial_tissue_term,EPI_LP,2,GC B Light Zone (GC B LZ),36,0.45639238110845537,1.8735951856569617
Radial layer,radial_tissue_term,EPI_LP,2,Memory B,36,0.39163869207324753,1.0524035762440536
Radial layer,radial_tissue_term,EPI_LP,2,Naive B,36,0.25394114774678517,0.995988407961115
Radial layer,radial_tissue_term,EPI_LP,2,CD4 Tfh,36,0.10145707197333485,0.25946008673126103
Radial layer,radial_tissue_term,EPI_LP,2,CD4 Th17,36,0.2532432526406209,-0.14383118772142373
Radial layer,radial_tissue_term,EPI_LP,2,CD4 Tr1,36,-0.11238967213446921,-0.9495986107554718
Radial layer,radial_tissue_term,EPI_LP,2,CD4 Tfr,36,-0.051355656097352015,-0.20321324090077278
Radial layer,radial_tissue_term,EPI_LP,2,CD4 pTreg,36,0.02386796059993159,0.5820681115315682
Radial layer,radial_tissue_term,EPI_LP,2,CD4 tTreg,36,-0.020838648078793418,-0.16094159193008858
Radial layer,radial_tissue_term,EPI_LP,2,CD4 Naive,36,0.10000904237791966,0.4820627122164499
Radial layer,radial_tissue_term,EPI_LP,2,CD4 Memory,36,0.3391847949278632,0.574818261984126
Radial layer,radial_tissue_term,EPI_LP,2,CD8 Effector Memory,36,0.07792102029591251,0.01822325662203328
Radial layer,radial_tissue_term,EPI_LP,2,CD8 Circulating Effector Memory,36,-0.022976454777019206,-0.7508601191524655
Radial layer,radial_tissue_term,EPI_LP,2,CD8 Memory Exhausted,36,-0.020838648078793418,0.5502853349838743
Radial layer,radial_tissue_term,EPI_LP,2,CD8 TRM,36,0.43369178203459197,0.032284509895329695
Radial layer,radial_tissue_term,EPI_LP,2,CD8 IEL,36,0.09047616262210856,-0.7909658703516919
Radial layer,radial_tissue_term,EPI_LP,2,CD8 Naive,36,-0.051355656097352015,0.1367506939609945
Radial layer,radial_tissue_term,EPI_LP,2,Gamma Delta T Cells,36,-0.01526446209373366,0.6388000379253663
Radial layer,radial_tissue_term,EPI_LP,2,MAIT Cells,36,-0.08187266411591061,-0.3980435161873802
Radial layer,radial_tissue_term,EPI_LP,2,NKT Cells,36,0.10843802831447112,-0.17343092007201322
Radial layer,radial_tissue_term,EPI_LP,2,NK Cells,36,0.13732057799905933,0.8611396822413776
Radial layer,radial_tissue_term,EPI_LP,2,ILC3,36,0.18301935563895322,1.7509442308221486
Radial layer,radial_tissue_term,EPI_LP,2,Classical Monocytes,36,-0.051355656097352015,0.5031266411470414
Radial layer,radial_tissue_term,EPI_LP,2,Nonclassical Monocytes,36,-0.11238967213446921,-0.30908705807050185
Radial layer,radial_tissue_term,EPI_LP,2,Cycling Macrophages,36,-0.11238967213446921,-0.9312093514020133
Radial layer,radial_tissue_term,EPI_LP,2,Homeostatic Macrophages,36,-0.08187266411591061,-0.24705588293130515
Radial layer,radial_tissue_term,EPI_LP,2,M0 Macrophages,36,-0.05135565609735202,-0.09909455085312041
Radial layer,radial_tissue_term,EPI_LP,2,Perivascular Resident Macrophages,36,-0.08187266411591061,-0.10254213436924649
Radial layer,radial_tissue_term,EPI_LP,2,Follicle Associated Resident Macrophages,36,-0.020838648078793418,0.15065211866280345
Radial layer,radial_tissue_term,EPI_LP,2,migDC,36,-0.08187266411591063,0.40942935986341583
Radial layer,radial_tissue_term,EPI_LP,2,cDC1,36,-0.020838648078793418,1.0783072649790664
Radial layer,radial_tissue_term,EPI_LP,2,cDC2,36,-0.006649047418627013,0.714893503553043
Radial layer,radial_tissue_term,EPI_LP,2,Tolerogenic cDC2,36,-0.11238967213446921,-0.2206169515809744
Radial layer,radial_tissue_term,EPI_LP,2,pDC,36,-0.11238967213446921,-0.2206169515809744
Radial layer,radial_tissue_term,EPI_LP,2,Monocyte Derived Dendritic Cells (MO DC),36,-0.11238967213446921,-0.5575393343135272
Radial layer,radial_tissue_term,EPI_LP,2,Mast Cells,36,-0.06768306345574421,-0.158018744438395
Radial layer,radial_tissue_term,EPI_LP,2,Neutrophils,36,-0.11238967213446921,-0.6770667656509655
Radial layer,radial_tissue_term,EPI_LP,2,Eosinophils,36,-0.08187266411591061,-0.2685383941751065
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Epithelial,22,-0.015377281720566544,0.4555704837074328
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Enterocyte Progenitors,22,0.13093525577344256,0.9244158458250561
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Lower Villus Enterocytes,22,0.25172645887723605,1.1266421612570727
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Mid Villus Enterocytes,22,0.3505492843279344,0.8996766753860145
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Villus Tip Enterocytes,22,-0.05619280868447373,-0.7721452207407125
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,BEST4 Enterocytes,22,0.1834889894320602,0.5180175970576756
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Colonocyte Progenitors,22,0.06164979649645199,0.5040338951814975
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Lower Crypt Colonocytes,22,0.14983444100431062,0.5168553393691256
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Mid Crypt Colonocytes,22,0.24155404465528119,1.8978762116930723
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Crypt Top Colonocytes,22,0.018587009271716238,0.9903277183574817
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,BEST4 Colonocytes,22,0.24260506362895642,0.7448299234966689
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Microfold Cells (M Cells),22,-0.16518804835712694,-1.6235224214865973
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Enteroendocrine Cells (EEC),22,-0.16518804835712694,-1.3428114505981963
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,EEC Progenitors,22,-0.11525112614494014,-0.7508749414025344
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,EEC S,22,-0.16518804835712694,-1.3428114505981963
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,EEC Enterochromaffin (EC),22,-0.16518804835712694,-1.3428114505981963
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,EEC L,22,-0.16518804835712694,-1.3213657155105523
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,EEC N,22,-0.16518804835712694,-1.516578410863747
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Brunners Gland Cells,22,-0.0035813182894263314,1.1100910521555063
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Paneth Cells,22,-0.16518804835712694,-1.5925077088873303
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Tuft Cells,22,-0.16518804835712694,-1.0705701432612742
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Tuft Progenitors,22,-0.06531420393275335,-0.8924441007487408
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Goblet Cells,22,0.0809983335612558,-0.5582602918736431
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Mature Goblet Cells,22,-0.16518804835712694,-1.3146470188807782
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Foveolar Cells,22,-0.04859944119978436,0.8387131423544634
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Intestinal Stem Cells (ISC),22,0.007842064814251225,-0.021290454926532018
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Transiently Amplifying Cells (TA),22,0.33947255339403254,1.3588812029587745
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Secretory Progenitors,22,0.007842064814251202,0.03258900924182257
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Arteriolar Endothelial,22,0.40455680139059685,1.965154873576117
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Capillary Endothelial,22,-0.16518804835712694,-1.271411487440807
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Post Arteriole Capillary Endothelial (PAC),22,0.00784206481425122,0.9614224100388865
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Pre Venule Capillary Endothelial (PVC),22,-0.06531420393275335,0.43075809552382927
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Venular Endothelial,22,0.5354371815173476,1.97863495669586
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Lymphatic Endothelial,22,0.44768407459238996,1.9678186939518487
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Medullary Sinus Endothelial,22,0.034559640491620275,1.583887695182975
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Crypt Top Fibroblasts (S2B),22,-0.16518804835712694,-1.271411487440807
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Crypt Bottom Fibroblasts (S2A),22,-0.16518804835712694,-0.8694808980772004
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Lamina propria Fibroblasts (S1),22,0.13011990574223042,1.4700002493482582
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Submucosal Fibroblasts (S3),22,0.5760058074179434,1.9762441028064037
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),22,-0.16518804835712694,-1.30141737133606
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Fibroblastic Reticular Cells (FRC),22,-0.16518804835712694,-1.3151477409772137
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Marginal Reticular Cells (MRC),22,-0.16518804835712694,-1.5118069489603938
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Follicular Dendritic Cells (fDC),22,-0.16518804835712694,-1.30141737133606
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Muscularis Propria Fibroblasts,22,-0.06531420393275335,0.301747164925019
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Myofibroblasts,22,-0.04209485739793559,0.8513291902038931
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Interstitial Cells of Cajal (ICC),22,-0.16518804835712694,-1.2069003492367
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Angiogenic Pericytes,22,-0.16518804835712694,-1.4676269100147403
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Contractile Pericytes,22,0.37831787897897867,1.95893283780634
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Secretory Pericytes,22,-0.16518804835712694,-1.271411487440807
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Glia,22,-0.16518804835712694,-1.298450700566497
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Smooth Muscle Cells (SMC),22,-0.11525112614494014,-0.42153283694113863
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Adipocytes,22,0.007842064814251214,1.4387884655599212
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Plasma Cells,22,-0.06531420393275335,-0.7549356094460944
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Plasma IGA,22,0.7367476352964757,1.8699057390862894
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Plasma IGG,22,-0.015377281720566537,0.15871601978326358
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,GC B Dark Zone (GC B DZ),22,0.0520448376933971,-0.7897478238229283
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,GC B Light Zone (GC B LZ),22,0.046355603922760495,-0.6355437512942705
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Memory B,22,0.14622944834713406,-0.3880986056903573
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,Naive B,22,0.007842064814251225,-1.0022492609602902
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 Tfh,22,0.07449374975940702,0.02675538322391382
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 Th17,22,0.2825791153821381,-0.014965414811872567
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 Tr1,22,-0.11525112614494014,-1.0279860354488457
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 Tfr,22,-0.16518804835712694,-1.2160348849087288
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 pTreg,22,-0.07673758703643088,-0.9660008340376384
Radial layer,radial_tissue_term,EPI_LP_MUSC,3,CD4 tTreg,22,0.023136257387942723,0.44977670663583674
